mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
11.999903154373168,0.7146087542706714,0.019966936111450194,0.003424242657558143,0.6,0.5,8,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 1.0}",0.9939732948394082,0.9910862504511007,0.9955250811981234,0.9959292674124864,0.9901984843016961,0.9936268495128112,0.9952363767592927,0.9938779956427015,0.9963398692810457,0.996332607116921,0.9942126076515587,0.0020282232257077286,12
8.147908592224121,0.183706112805715,0.018634724617004394,0.0008306404961338988,0.6,0.5,8,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.6}",0.9921616744857452,0.9894261999278239,0.9950198484301696,0.9952941176470589,0.9906531937928547,0.9931793576326237,0.993821725009022,0.9919317356572259,0.9953522149600581,0.9950181554103124,0.9931858222952894,0.0019858060463736346,165
8.822630953788757,0.18106232404373337,0.02058520317077637,0.006908584342689882,0.6,0.5,8,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.8}",0.992854565138939,0.9896788163118008,0.9945651389390112,0.9949548899314328,0.9902562251894622,0.9929628293035005,0.9950775893179358,0.9928249818445897,0.9958387799564271,0.9950907770515613,0.9934104592984662,0.0019986147576688804,121
9.332407212257385,0.2622613857888367,0.019949126243591308,0.0027301448681636333,0.6,0.5,8,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 1.0}",0.9925947311439913,0.9904005774088777,0.9943558282208589,0.995258029592205,0.9898736918080115,0.9929700469144713,0.9945434861060989,0.9932461873638344,0.9952578068264343,0.9950835148874364,0.993358390027222,0.0018501393993058503,128
7.251273465156555,0.11549509054340894,0.017820572853088378,0.0020740848143531374,0.6,0.5,8,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.6}",0.9921616744857452,0.9887477444965717,0.9946806207145436,0.994103211836882,0.9894478527607363,0.9926957776975822,0.9939299891735836,0.9919680464778504,0.9937254901960785,0.9948438634713145,0.9926304271310888,0.0020006615281484854,233
8.408955216407776,0.06705007227507691,0.01890225410461426,0.0019297455214959645,0.6,0.5,8,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.8}",0.9923782028148682,0.9898809094189823,0.9942619992782389,0.9947094911584264,0.9890581017683148,0.9928906531937929,0.9935691086250451,0.9927087872185911,0.9950980392156863,0.9951561365286854,0.9929711429220631,0.0019907770811070395,199
8.838447451591492,0.14388090217465715,0.018860888481140137,0.0014827242081981626,0.6,0.5,8,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 1.0}",0.9926741248646698,0.9900541320822807,0.9939877300613497,0.995193071093468,0.9890220137134609,0.9933020570191267,0.9939660772284374,0.9930283224400872,0.9945533769063181,0.9950544662309369,0.9930835371640134,0.0019489292272326384,179
6.667259311676025,0.24958425469982504,0.015052151679992676,0.0042802758315976614,0.6,1,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9937712017322267,0.9894406351497654,0.9955972573078311,0.995474557921328,0.9906243233489717,0.9945723565499819,0.995756044749188,0.9939070442992012,0.9957007988380538,0.9953885257806827,0.9940232745677232,0.002125938162972933,35
6.802794790267944,0.2626566609705026,0.014500641822814941,0.0009224969934569971,0.6,1,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9939949476723204,0.991389390111873,0.995633345362685,0.9961530133525803,0.9917430530494407,0.9942331288343558,0.9953590761457957,0.9937254901960784,0.9960856935366739,0.995838779956427,0.994415591821823,0.0016490378683093206,2
6.514133787155151,0.16173514090348595,0.013204193115234375,0.0009589322237267532,0.6,1,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9944352219415374,0.9908047636232407,0.9952291591483219,0.9960808372428727,0.9912378202814869,0.9950775893179358,0.9953085528690004,0.9939651416122005,0.9958097312999274,0.996477850399419,0.9944426667735943,0.0018493069511049112,1
6.562143111228943,0.19784016097268975,0.016121459007263184,0.001938016401928933,0.6,1,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9927607361963191,0.9883579935041501,0.9947672320461927,0.9949548899314328,0.9905810176831468,0.9940743413929989,0.9938289426199929,0.9923819898329703,0.9947639796659404,0.9944734931009441,0.9930944615974088,0.0020449576715094913,177
6.251029038429261,0.10688611095742304,0.014245319366455077,0.0008759988969378452,0.6,1,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9940959942259112,0.9900830025261639,0.9953157704799711,0.9952869000360881,0.9903644893540238,0.9942114760014436,0.9946012269938651,0.9928685548293391,0.995758896151053,0.9958896151053014,0.9938475925703161,0.0020018698823598413,59
6.146134567260742,0.06029493846195908,0.012957501411437988,0.001069929023265204,0.6,1,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9946878383255142,0.9913749548899314,0.9952796824251173,0.9954168170335619,0.9905377120173222,0.9942114760014436,0.9948394081559004,0.9939360929557008,0.9953376906318082,0.9959331880900508,0.9941554860526353,0.0017039561214031457,16
6.085246062278747,0.12843854178217784,0.014564704895019532,0.0006042271058651501,0.6,1,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9922121977625405,0.9879971129556117,0.9948899314326958,0.9945434861060989,0.9893973294839407,0.9935185853482498,0.9939299891735836,0.9918010167029775,0.9947567175018156,0.9942701525054466,0.992731651897296,0.002261272749371917,219
6.194137668609619,0.0865844229232032,0.015589094161987305,0.003829610463060397,0.6,1,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9930494406351498,0.9884012991699748,0.9948538433778419,0.9944568747744498,0.9894261999278239,0.9936773727896067,0.9932370985203898,0.9926579520697167,0.9949818445896877,0.995119825708061,0.9929861751562703,0.002203026649240361,195
6.230422782897949,0.11088855822650097,0.014381170272827148,0.0014518198514393065,0.6,1,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9931649224106821,0.9894839408155901,0.9947022735474558,0.9948610609888127,0.9891519307109347,0.9941898231685311,0.9938072897870804,0.992563543936093,0.9942846768336964,0.9960566448801742,0.993226610707905,0.0021516651762598254,156
10.018944048881531,0.14539630920866922,0.017653989791870116,0.0010310642429167938,0.6,1,8,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 0.6}",0.9943774810537712,0.9887549621075424,0.9950703717069649,0.9950559364850234,0.9909058101768314,0.9945507037170697,0.9949332370985203,0.9934931009440814,0.9959477124183007,0.9954030501089325,0.9938492365817038,0.002155310011601609,58
10.298227286338806,0.11724764198761377,0.016004514694213868,0.0010033868479989386,0.6,1,8,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 0.8}",0.9936485023457235,0.9918801876578853,0.9951353302057019,0.9952724648141464,0.9908769397329484,0.9951497654276434,0.9946806207145434,0.9939506172839505,0.996318082788671,0.9959259259259259,0.9942838436897141,0.0016535861517107348,4
10.257669401168823,0.1068588962411996,0.015459132194519044,0.0008933380569968852,0.6,1,8,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 1.0}",0.9936412847347528,0.9907398051245038,0.9955611692529772,0.9962468422952003,0.9900469144713101,0.9938866835077589,0.9950775893179358,0.9939941902687001,0.9961510530137981,0.9967901234567901,0.9942135655443728,0.0021679430544689665,11
8.412595129013061,0.194823939264569,0.0177562952041626,0.0012197756505815034,0.6,1,8,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.6}",0.9922699386503068,0.9885600866113315,0.9949332370985204,0.9950198484301696,0.9898231685312161,0.9931937928545651,0.9939083363406712,0.9936456063907044,0.9954248366013072,0.9952142338416848,0.9931993085350477,0.002232042457738175,163
8.87521698474884,0.20689739677929292,0.017327141761779786,0.0031789600445429078,0.6,1,8,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.8}",0.9932876217971851,0.9901551786358714,0.9948899314326958,0.994695055936485,0.99042223024179,0.9933742331288343,0.9943558282208589,0.9935511982570805,0.9958533042846769,0.9954901960784313,0.993607477801391,0.0018493230232285126,94
9.264288067817688,0.18992874820665853,0.016597723960876463,0.0011439436941887515,0.6,1,8,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 1.0}",0.9936773727896067,0.9899963911945145,0.9946806207145434,0.9956766510285096,0.9900974377481053,0.9936990256225189,0.9947527968242512,0.993507625272331,0.9957806826434278,0.9951924473493101,0.9937061051187118,0.0019815677630246648,79
7.329786109924316,0.12044431117943968,0.015869855880737305,0.00106331730596237,0.6,1,8,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.6}",0.9919090581017683,0.9882497293395887,0.9943053049440636,0.9941826055575606,0.9893179357632624,0.9927968242511728,0.9932226632984482,0.9912418300653596,0.9942265795206972,0.9951416122004357,0.9924594143042358,0.0021625422899720055,247
7.952951145172119,0.16146188661852678,0.017235279083251953,0.00132404534680366,0.6,1,8,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.8}",0.9930277878022374,0.9900180440274269,0.9946373150487189,0.9948321905449296,0.9887910501623962,0.9923132443161313,0.9936845904005773,0.9927668845315903,0.9952941176470588,0.9947276688453159,0.9930092893326383,0.0020466413410655704,189
8.447101163864136,0.3102047829625244,0.01730787754058838,0.0017917849483834094,0.6,1,8,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 1.0}",0.9924215084806929,0.9892529772645254,0.9941826055575603,0.9947167087693973,0.9895055936485023,0.9937784193431974,0.9941465175027067,0.993035584604212,0.9946114742193173,0.99559186637618,0.9931243255766292,0.002049709973985289,175
7.0328617811203005,0.22999125281666524,0.01599557399749756,0.003991077210928555,0.6,1.5,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9938794658967881,0.9893828942619992,0.9956477805846264,0.9960880548538433,0.9909058101768314,0.9949548899314328,0.9954095994225911,0.9930646332607117,0.9958169934640523,0.9960493827160494,0.9941199504568926,0.002216136465786758,22
7.4560689449310305,0.6573094901292019,0.01571800708770752,0.0017645910458620267,0.6,1.5,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9940238181162036,0.990544929628293,0.9956116925297727,0.9961385781306388,0.9912089498376037,0.9952796824251173,0.9948321905449298,0.9933986928104575,0.9958678286129267,0.9964488017429194,0.9943355164378863,0.0019480890192028028,3
8.042735910415649,0.05618925391663108,0.015224361419677734,0.000910653919632273,0.6,1.5,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9943341753879466,0.9903067484662577,0.9947167087693973,0.9959797906892818,0.9906820642367375,0.9951425478166727,0.995070371706965,0.9939869281045751,0.995599128540305,0.9966303558460421,0.994244881956418,0.0020129906771361892,7
7.172492146492004,0.21792532725868663,0.017039060592651367,0.003508062851580391,0.6,1.5,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9933814507398051,0.9887260916636593,0.9948610609888127,0.9952796824251172,0.9900252616383978,0.9942403464453264,0.9938650306748467,0.9918809005083515,0.9958242556281772,0.9948366013071895,0.9932920682019685,0.002235105642508091,140
7.301623868942261,0.03600083608087318,0.01709935665130615,0.004031418863536451,0.6,1.5,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9937712017322267,0.9896210754240347,0.9950848069289066,0.9954240346445327,0.990826416456153,0.9939588596174667,0.9945218332731867,0.992316630355846,0.9956427015250544,0.9954611474219317,0.9936628707379338,0.001982630497382175,84
6.701671624183655,0.1171956363969052,0.014093589782714844,0.0009753386842710968,0.6,1.5,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9942475640562973,0.9898809094189823,0.9953807289787081,0.9953085528690003,0.9906243233489715,0.9944929628293036,0.9940671237820281,0.9936891793754539,0.9951488743645606,0.996078431372549,0.9938918650395854,0.0019470258381861518,52
6.594734811782837,0.08970626785802073,0.015377545356750488,0.0011977518539705537,0.6,1.5,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9923926380368098,0.9876723204619271,0.994976542764345,0.9944929628293036,0.9886250451100685,0.9940454709491159,0.9932443161313605,0.9918082788671022,0.9943064633260712,0.9945170660856936,0.9926081104561797,0.0024305227489964014,235
6.959249687194824,0.22329540888488578,0.015349912643432616,0.0013111448358284112,0.6,1.5,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9924648141465174,0.9889498376037531,0.9947094911584264,0.9950126308191989,0.9895561169252978,0.994103211836882,0.9936268495128112,0.9926506899055918,0.9949745824255628,0.9957516339869281,0.9931799858320971,0.0022000491668982053,167
7.319339227676392,0.09922625703961636,0.016055774688720704,0.001193063397178323,0.6,1.5,5,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 1.0}",0.9933164922410682,0.989455070371707,0.9947672320461927,0.9948827138217249,0.9896210754240347,0.9945073980512451,0.9931937928545651,0.9928540305010893,0.9942193173565723,0.9954320987654321,0.9932249221433631,0.0019994648359740524,157
11.139962816238404,0.30728032302921937,0.01746246814727783,0.0026498843349869925,0.6,1.5,8,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 0.6}",0.994413569108625,0.9902273547455791,0.9953374233128836,0.9953735113677373,0.9913316492241068,0.9944568747744497,0.9943702634428004,0.9934785766158315,0.9962745098039216,0.9950980392156863,0.994036177161162,0.001793960175178232,34
10.893109917640686,0.7242736711809635,0.015312290191650391,0.0016839351738427279,0.6,1.5,8,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 0.8}",0.9935907614579574,0.9909852038975099,0.9954889931432696,0.9956116925297727,0.99032840129917,0.9946878383255143,0.9948249729339589,0.9938997821350762,0.9964705882352941,0.9958533042846769,0.9941741538242201,0.0019480953548114608,14
10.104083395004272,0.11798490133887844,0.013987326622009277,0.0013031483361739254,0.6,1.5,8,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 1, 'subsample': 1.0}",0.9938794658967881,0.991425478166727,0.9955178635871527,0.9960158787441357,0.9899963911945145,0.9945940093828943,0.9943919162757129,0.9939796659404503,0.9960203340595497,0.9969063180827886,0.9942727321330714,0.002032995743286151,5
8.18062117099762,0.11045374392809383,0.021529245376586913,0.0168390985503754,0.6,1.5,8,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.6}",0.9933020570191267,0.9895705521472392,0.9953229880909419,0.9954168170335619,0.9903284012991699,0.9936196319018404,0.994038253338145,0.9934350036310821,0.9951779230210602,0.9950835148874365,0.9935295142369605,0.001953426231718458,105
9.241517329216004,0.14561636704836417,0.016956591606140138,0.0018092155257033455,0.6,1.5,8,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 0.8}",0.9934247564056298,0.9900830025261638,0.9952291591483219,0.9949404547094912,0.9904799711295562,0.9939372067845542,0.9943919162757127,0.9930065359477124,0.9960566448801743,0.9954030501089326,0.9936952697916247,0.0019202580523146016,80
10.18058934211731,0.49418598356484217,0.01670241355895996,0.0015231994893562134,0.6,1.5,8,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 5, 'subsample': 1.0}",0.9934752796824251,0.9909058101768314,0.995070371706965,0.9957127390833634,0.990386142186936,0.9947167087693973,0.9944713099963911,0.9934785766158316,0.9954030501089325,0.9963398692810458,0.9939959857608119,0.0018825393691249276,40
7.2902456521987915,0.1184984388892749,0.01689314842224121,0.0026885479218729264,0.6,1.5,8,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.6}",0.9926741248646699,0.9881847708408517,0.9946300974377481,0.993756766510285,0.9893540238181162,0.9929916997473837,0.993540238181162,0.9920624546114742,0.9947349310094408,0.9946405228758171,0.992656962989695,0.0021333343979971025,229
8.195947122573852,0.21367645317722436,0.01617105007171631,0.000672430462333491,0.6,1.5,8,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 0.8}",0.9927968242511729,0.9896643810898593,0.9944640923854204,0.9947094911584267,0.9890869722121977,0.9933670155178635,0.994319740166005,0.9926942628903414,0.9953594771241829,0.9956644880174291,0.9932126744812898,0.002138447121662974,160
8.673652195930481,0.19834108631016534,0.016486406326293945,0.0014374928902380448,0.6,1.5,8,10,1.0,"{'colsample_bytree': 0.6, 'gamma': 1.5, 'max_depth': 8, 'min_child_weight': 10, 'subsample': 1.0}",0.9925369902562252,0.9892890653193792,0.9948177553229881,0.994976542764345,0.9894406351497654,0.9937351136773729,0.9942692168892096,0.9932752360203341,0.9948293391430645,0.9960421205519244,0.9933212015094609,0.002183157841995865,133
6.509634304046631,0.1457654026346175,0.013287615776062012,0.001568745982846488,0.6,2,5,1,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.6}",0.9934969325153374,0.9891519307109347,0.9960447491880188,0.996102490075785,0.9910790328401299,0.994760014435222,0.995474557921328,0.9932534495279592,0.9960929557007989,0.9960856935366739,0.9941541806452188,0.0022954849297839243,17
6.7981459379196165,0.07264540351874586,0.01322951316833496,0.0008831729883890574,0.6,2,5,1,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 0.8}",0.9940815590039697,0.9896571634788885,0.9955539516420066,0.9962179718513172,0.9912161674485744,0.9950703717069649,0.9946734031035727,0.9934640522875817,0.9960711692084241,0.995838779956427,0.9941844589687727,0.002077685713033337,13
6.499963045120239,0.07902174825109094,0.01228032112121582,0.0012683270564008123,0.6,2,5,1,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 1, 'subsample': 1.0}",0.9944280043305666,0.990357271743053,0.995568386863948,0.9960880548538433,0.9907398051245038,0.9951064597618189,0.9944496571634789,0.9936165577342048,0.995519244734931,0.9964633260711693,0.9942336768381516,0.0020076065826212415,9
6.284547901153564,0.12283379060815201,0.014231300354003907,0.0010663754543919195,0.6,2,5,5,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.6}",0.9933597979068929,0.9888271382172501,0.994760014435222,0.9950775893179358,0.9902201371346085,0.9944640923854204,0.9940743413929989,0.9925199709513436,0.995366739288308,0.9951488743645607,0.9933818695394543,0.0021206831917917617,125
7.387381219863892,0.5689732540209085,0.015458774566650391,0.0014690648861887604,0.6,2,5,5,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 0.8}",0.9938939011187297,0.9900830025261637,0.9953518585348251,0.9956044749188019,0.9905521472392638,0.9943991338866836,0.9942114760014436,0.9930646332607117,0.9955918663761801,0.9953522149600581,0.9938104708822861,0.0019164010017338126,69
7.018831419944763,0.897665332295458,0.012943005561828614,0.0010787799007341945,0.6,2,5,5,1.0,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 5, 'subsample': 1.0}",0.9937351136773727,0.9901046553590761,0.9951786358715266,0.9948249729339588,0.9904005774088777,0.9947239263803682,0.9943558282208589,0.993914306463326,0.9951561365286855,0.9958823529411766,0.9938276505785227,0.0018844194870263583,62
5.89974434375763,0.08668650624507268,0.01450674533843994,0.002104981381234428,0.6,2,5,10,0.6,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.6}",0.9923782028148682,0.9883219054492963,0.9945290508841573,0.994788884879105,0.9895128112594731,0.9933092746300975,0.993042223024179,0.9919389978213508,0.9947494553376907,0.9947494553376907,0.9927320261437907,0.0021586115602065963,218
6.264416956901551,0.0603988505905207,0.013956570625305175,0.002180413490563094,0.6,2,5,10,0.8,"{'colsample_bytree': 0.6, 'gamma': 2, 'max_depth': 5, 'min_child_weight': 10, 'subsample': 0.8}",0.9928690003608805,0.989754601226994,0.9945795741609527,0.994947672320462,0.9894983760375315,0.9939805124503789,0.9936845904005774,0.9926652142338417,0.9952287581699346,0.9949891067538126,0.9932197406115367,0.0019769376813474943,159
